date,close,volume,open,high,low,ticker,title
2021-10-07,21.075,256918900.0,21.092,21.322,20.972,NVDA,"Wonders of the World: NVIDIA Emerging Chapters Program Spurs AI Innovation Across Developing Countries Falling Into October: GFN Thursday Brings ‘Far Cry 6,’ ‘Marvel's Guardians of the Galaxy,’ ‘Riders Republic’ to GeForce NOW This Month"
2021-10-08,20.831,151257900.0,21.101,21.206,20.775,NVDA,"Oski Technology, an Expert in Formal Verification, Joins NVIDIA"
2021-10-09,20.831,151257900.0,21.101,21.206,20.775,NVDA,
2021-10-10,20.831,151257900.0,21.101,21.206,20.775,NVDA,
2021-10-11,20.695,163387500.0,20.575,21.063,20.511,NVDA,
2021-10-12,20.671,162133500.0,20.8275,21.057,20.528,NVDA,Data Scientists Develop Flood Detection for Early Warning
2021-10-13,20.939,180651900.0,20.918,20.99,20.713,NVDA,
2021-10-14,21.746,243588800.0,21.288,21.755,21.122,NVDA,"Looks Can Be Perceiving: Startups Build Highly Accurate Perception Software on NVIDIA DRIVE But Can It Run ‘Crysis Remastered?’ With GeForce NOW, Nearly Any Device Can"
2021-10-15,21.862,226994000.0,21.81,21.931,21.662,NVDA,Food for Thought: Startups Harness AI to Nurture the Future of Agriculture
2021-10-16,21.862,226994000.0,21.81,21.931,21.662,NVDA,
2021-10-17,21.862,226994000.0,21.81,21.931,21.662,NVDA,
2021-10-18,22.222,189493600.0,21.749,22.291,21.644,NVDA,An Engineer Recalls How AI Broke the Exascale Barrier College Students in AI Take ‘World’s Greatest Field Trip’ to GTC
2021-10-19,22.29,161473300.0,22.276,22.379,22.037,NVDA,
2021-10-20,22.103,146275900.0,22.3045,22.433,21.982,NVDA,Lights! Camera! Insight! Four Scenes From the Marriage of Computer Vision and Edge Computing AI-ncient Pottery: Northern Arizona University Researchers Use Machine Learning to Study Distant Cultures
2021-10-21,22.692,187590300.0,22.097,22.711,22.083,NVDA,Stream Me Up: GeForce NOW RTX 3080 Brings Next-Generation Performance to Cloud Gaming NVIDIA Introduces the Next Generation in Cloud Gaming
2021-10-22,22.726,249383800.0,22.823,23.13,22.561,NVDA,
2021-10-23,22.726,249383800.0,22.823,23.13,22.561,NVDA,
2021-10-24,22.726,249383800.0,22.823,23.13,22.561,NVDA,
2021-10-25,23.166,230234800.0,22.973,23.355,22.77,NVDA,
2021-10-26,24.717,485898300.0,23.989,25.259,23.924,NVDA,"NVIDIA Expands Virtual GPU Software to Accelerate Remote Workflows, Graphics Performance Adobe MAX Kicks Off With New RTX-Accelerated Adobe Lightroom Features, NVIDIA Studio Session and More"
2021-10-27,24.451,245989900.0,24.474,25.09,24.282,NVDA,Keeping an AI on Social Good: Data-Annotation Platform Taps Talent Pool in East Africa
2021-10-28,24.941,234204300.0,24.878,24.95,24.523,NVDA,"Brains and Brawn: Mercedes-AMG SL Sports MBUX, Powered by NVIDIA, for Intelligent Performance A Stream Come True: AT&T, Ericsson and Wevr Deliver First Location-Based VR Experience on 5G University Students Prep for the Metaverse by Creating NVIDIA Omniverse Connectors for Class Final GeForce NOW RTX 3080 Membership Preorders Open for All, Plus ‘Marvel’s Guardians of the Galaxy’ and ‘Riders Republic’ Launch"
2021-10-29,25.567,292502800.0,25.0005,25.709,25.0,NVDA,GTC Offers Educational Sessions to Meet Exponential Demand for AI and Robotics Skills What Is a SmartNIC?
2021-10-30,25.567,292502800.0,25.0005,25.709,25.0,NVDA,
2021-10-31,25.567,292502800.0,25.0005,25.709,25.0,NVDA,
2021-11-01,25.827,265739800.0,25.649,25.894,25.227,NVDA,AI Completes Beethoven’s Unfinished Symphony Nearly 200 Years Later
2021-11-02,26.401,294112400.0,25.822,26.678,25.8,NVDA,
2021-11-03,26.598,239910300.0,26.67,26.784,26.235,NVDA,NVIDIA Sets Conference Call for Third-Quarter Financial Results NVIDIA CEO Jensen Huang Kicks Off GTC With Keynote Tuesday Pixels Galore: Metaspectral’s Migel Tissera on Using AI to Manage Image Data for Space Exploration and More
2021-11-04,29.801,1153631000.0,27.229,31.365,27.118,NVDA,New in NOWvember: GFN Thursday Brings 17 Games to GeForce NOW
2021-11-05,29.752,851260200.0,30.187,31.4,29.41,NVDA,
2021-11-06,29.752,851260200.0,30.187,31.4,29.41,NVDA,
2021-11-07,29.752,851260200.0,30.187,31.4,29.41,NVDA,
2021-11-08,30.804,503100900.0,30.149,31.1,29.907,NVDA,
2021-11-09,30.657,646746200.0,32.282,32.31,29.964,NVDA,"Money Talks: NVIDIA Inception Opens New VC Funding Opportunities to Startups Risky Business: Latest Benchmarks Show How Financial Industry Can Harness NVIDIA DGX Platform to Better Manage Market Uncertainty MD Anderson Researchers Harness AI to Transform Cancer Care NVIDIA, Lockheed Martin Team Up With State and Federal Forest Services to Fight Wildfires With AI The New Era of Transportation Is Built on NVIDIA DRIVE Orin GTC Wrap-Up: NVIDIA CEO Outlines Vision for Accelerated Computing, Data Center Architecture, AI, Robotics, Omniverse Avatars and Digital Twins in Keynote NVIDIA Omniverse Avatar with DRIVE Concierge Automates Parking Experience Charting New Paths: DRIVE Mapping Collective Memory Helps AVs Perceive Environments A First-Class Experience, for Every Car: Meet NVIDIA DRIVE Concierge and Chauffeur, Built With Omniverse Avatar NVIDIA Omniverse Replicator for DRIVE Sim Accelerates AV Development, Improves Perception Results NVIDIA DRIVE Hyperion Combines Orin With Best-in-Class Sensor Architecture for Production-Ready Platform NVIDIA Announces Omniverse Replicator Synthetic-Data-Generation Engine for Training AIs NVIDIA Sets Path for Future of Edge AI and Autonomous Machines With New Jetson AGX Orin Robotics Computer NVIDIA Announces Platform for Creating AI Avatars NVIDIA Creates AI Computing Platform to Bring Real-Time Sensing to Medical Instruments, Devices NVIDIA Speech AI Breakthrough Enables Enterprises to Create Unique Voices for Every Brand NVIDIA Fast Tracks Enterprise AI Development and Deployment with Global Expansion of LaunchPad NVIDIA at the Edge: Metropolis Edge AI-on-5G Platform Delivers Intelligent Video Analytics Over 5G Electrifying AI: Siemens Energy Taps NVIDIA Triton Inference Server for Power Plant Inspections, Autonomy NVIDIA Announces Major Updates to Triton Inference Server as 25,000+ Companies Worldwide Deploy NVIDIA AI Inference Live Captions, Transcription on Microsoft Teams Boosted With Microsoft Azure Cognitive Services and NVIDIA AI NVIDIA Brings Large Language AI Models to Enterprises Worldwide Ericsson Builds Digital Twins for 5G Networks in NVIDIA Omniverse NVIDIA Opens New Portals Into Virtual Worlds With Expanded Omniverse Ecosystem and Capabilities NVIDIA Creates Framework for AI to Learn Physics Entos Transforms Drug Discovery and Design With NVIDIA AI-Powered Molecular Simulation Mega Factor: Three Forces Fuse for Computing’s Million-X Leap NVIDIA Creates Zero-Trust Cybersecurity Platform NVIDIA Quantum-2 Takes Supercomputing to New Heights, Into the Cloud NVIDIA Teams With Google Quantum AI, IBM and Other Leaders to Speed Research in Quantum Computing NVIDIA Sets World Record for Quantum Computing Simulation With cuQuantum Running on DGX SuperPOD NVIDIA Brings AI to the Supply Chain NVIDIA Launches New, Updated Accelerated Computing Libraries: NVIDIA ReOpt, cuQuantum, cuNumeric, cuGraph, Modulus, Morpheus, NeMo Megatron, Riva, RAPIDS, DOCA and Dozens More"
2021-11-10,29.459,636205700.0,29.356,30.85,28.778,NVDA,November Studio Driver Releases at GTC With Support for New NVIDIA Omniverse Updates NVIDIA Unveils New Development Opportunities and Paths to Market for Millions of Developers
2021-11-11,30.39,332172100.0,30.468,30.59,29.777,NVDA,NVIDIA Omniverse Enterprise Delivers the Future of 3D Design and Real-Time Collaboration Catch Some Rays This GFN Thursday With ‘Jurassic World Evolution 2’ and ‘Bright Memory: Infinite’ Game Launches How Researchers Use NVIDIA AI to Help Mitigate Misinformation
2021-11-12,30.39,413054300.0,30.01,30.68,29.63,NVDA,NVIDIA GTC Sees Spike in Developers From Africa NVIDIA to Build Earth-2 Supercomputer to See Our Future
2021-11-13,30.39,413054300.0,30.01,30.68,29.63,NVDA,
2021-11-14,30.39,413054300.0,30.01,30.68,29.63,NVDA,
2021-11-15,30.025,384909000.0,30.552,30.644,29.247,NVDA,"World’s Fastest Supercomputers Changing Fast Gordon Bell Finalists Fight COVID, Advance Science With NVIDIA Technologies Universities Expand Research Horizons with NVIDIA Systems, Networks Atos and NVIDIA to Advance Climate and Healthcare Research With Exascale Computing Siemens Energy Taps NVIDIA to Develop Industrial Digital Twin of Power Plant in Omniverse"
2021-11-16,30.203,264483700.0,29.759,30.39,29.7059,NVDA,A Revolution in the Making: How AI and Science Can Mitigate Climate Change
2021-11-17,29.261,428508000.0,30.418,30.509,28.8,NVDA,NVIDIA Announces Financial Results for Third Quarter Fiscal 2022 MLPerf HPC Benchmarks Show the Power of HPC+AI
2021-11-18,31.675,781710800.0,32.367,32.76,31.321,NVDA,NVIDIA CEO Receives Semiconductor Industry’s Top Honor NVIDIA Announces Upcoming Events for Financial Community From Process to Product Design: How Rendermedia Elevates Manufacturing Workflows With XR Experiences A GFN Thursday Deal: Get ‘Crysis Remastered’ Free With Any Six-Month GeForce NOW Membership AI of the Tiger: Conservation Biologist Jeremy Dertien on Real-Time Poaching Prevention
2021-11-19,32.985,533866700.0,32.243,33.088,31.905,NVDA,"An Elevated Experience: Xpeng G9 Takes EV Innovation Higher with NVIDIA DRIVE Orin In Pursuit of Smart City Vision, Startup Two-i Keeps an AI on Worker Safety"
2021-11-20,32.985,533866700.0,32.243,33.088,31.905,NVDA,
2021-11-21,32.985,533866700.0,32.243,33.088,31.905,NVDA,
2021-11-22,31.956,754335200.0,33.517,34.647,31.9,NVDA,‘Paint Me a Picture’: NVIDIA Research Shows GauGAN AI Art Demo Now Responds to Words
2021-11-23,31.746,532162700.0,31.535,32.36,30.88,NVDA,
2021-11-24,32.674,435162300.0,31.461,32.855,30.928,NVDA,
2021-11-25,32.674,435162300.0,31.461,32.855,30.928,NVDA,
2021-11-26,31.503,283068900.0,32.6,32.71,31.35,NVDA,
2021-11-27,31.503,283068900.0,32.6,32.71,31.35,NVDA,
2021-11-28,31.503,283068900.0,32.6,32.71,31.35,NVDA,
2021-11-29,33.376,454964000.0,32.366,33.412,32.036,NVDA,"NVIDIA Announces Upcoming Events for Financial Community If I Had a Hammer: Purdue’s Anvil Supercomputer Will See Use All Over the Land NVIDIA AI Enterprise Helps Researchers, Hospitals Targeting Cancer Hit the Mark Federated Learning With FLARE: NVIDIA Brings Collaborative AI to Healthcare and Beyond"
2021-11-30,32.676,622066500.0,33.169,33.353,31.864,NVDA,
2021-12-01,31.435,485802000.0,33.2195,33.2893,31.38,NVDA,"Cloud Service, OEMs Raise the Bar on AI Training with NVIDIA AI Real or Not Real? Attorney Steven Frank Uses Deep Learning to Authenticate Art"
2021-12-02,32.126,472890300.0,31.214,32.478,31.025,NVDA,Omniverse Creator Takes Viewers Down an Artistic Time Tunnel in OmniRacer Video GFN Thursday: Dashing Into December With RTX 3080 Memberships and 20 New Games Fotokite’s Autonomous Drone Gives Firefighters an Eye in the Sky
2021-12-03,30.693,544325100.0,32.0,32.129,30.13,NVDA,
2021-12-04,30.693,544325100.0,32.0,32.129,30.13,NVDA,
2021-12-05,30.693,544325100.0,32.0,32.129,30.13,NVDA,
2021-12-06,30.037,658938500.0,29.88,30.241,28.038,NVDA,
2021-12-07,32.427,593053500.0,30.957,32.449,30.651,NVDA,"Silicon Express Lanes: AI, GPUs Pave Fast Routes for Chip Designers Majority Report: 2022 Predictions on How AI Will Impact Global Industries"
2021-12-08,31.826,475551500.0,31.999,32.29,31.421,NVDA,Accelerating Financial Services With AI Artisan Baking: How Creators Worldwide Cooked Up GTC Keynote's Virtual Kitchen
2021-12-09,30.49,488507200.0,31.734,32.205,30.428,NVDA,Forging New Pathways: Boys & Girls Clubs Teens Take AI From Idea to Application Latest GeForce NOW Upgrade Rolling Out With Ubisoft Connect Account Linking and Improved PC Gaming on Mac
2021-12-10,30.198,488825100.0,31.15,31.305,29.861,NVDA,
2021-12-11,30.198,488825100.0,31.15,31.305,29.861,NVDA,
2021-12-12,30.198,488825100.0,31.15,31.305,29.861,NVDA,
2021-12-13,28.161,598343700.0,30.249,30.294,28.116,NVDA,"Sensing What’s Ahead in 2022: Latest Breakthroughs Pave Way for Year of Autonomous Vehicle Innovation Forrester Report: ‘NVIDIA GPUs Are Synonymous With AI Infrastructure’ Blender 3.0 Release Accelerated by NVIDIA RTX GPUs, Adds USD Support for Omniverse"
2021-12-14,28.337,667035400.0,27.699,28.678,27.25,NVDA,"NVIDIA Awards $50,000 Fellowships to Ph.D. Students for GPU Computing Research What Is a Digital Twin? Startup Surge: Utility Feels Power of Computer Vision to Track its Lines"
2021-12-15,30.459,698296900.0,28.4,30.5,27.838,NVDA,‘AI 2041: Ten Visions for Our Future’: AI Pioneer Kai-Fu Lee Discusses His New Work of Fiction
2021-12-16,28.387,707366000.0,31.152,31.16,28.093,NVDA,Omniverse Creator Uses AI to Make Scenes With Singing Digital Humans Get the Best of Cloud Gaming With GeForce NOW RTX 3080 Memberships Available Instantly NVIDIA to Unveil Latest Accelerated Computing Breakthroughs  in Virtual Special Address During CES
2021-12-17,27.801,716622400.0,27.985,28.922,27.76,NVDA,Top 5 Edge AI Trends to Watch in 2022
2021-12-18,27.801,716622400.0,27.985,28.922,27.76,NVDA,
2021-12-19,27.801,716622400.0,27.985,28.922,27.76,NVDA,
2021-12-20,27.719,461846800.0,27.305,28.144,27.145,NVDA,Living in the Future: NIO ET5 Sedan Designed for the Autonomous Era With NVIDIA DRIVE Orin Detect That Defect: Mariner Speeds Up Manufacturing Workflows With AI-Based Visual Inspection
2021-12-21,29.075,524384900.0,28.374,29.12,27.401,NVDA,"3D Artist Turns Hobby Into Career, Using Omniverse to Turn Sketches Into Masterpieces NVIDIA BlueField Sets New World Record for DPU Performance How Omniverse Wove a Real CEO — and His Toy Counterpart — Together With Stunning Demos at GTC"
2021-12-22,29.4,395184400.0,28.891,29.555,28.449,NVDA,
2021-12-23,29.64,343021700.0,29.755,30.059,29.431,NVDA,"Have a Holly, Jolly Gaming Season on GeForce NOW"
2021-12-24,29.64,343021700.0,29.755,30.059,29.431,NVDA,
2021-12-25,29.64,343021700.0,29.755,30.059,29.431,NVDA,
2021-12-26,29.64,343021700.0,29.755,30.059,29.431,NVDA,
2021-12-27,30.945,403685900.0,29.66,31.0865,29.64,NVDA,
2021-12-28,30.322,420591200.0,31.312,31.33,30.0118,NVDA,It Was a Really Virtual Year: Top Five NVIDIA Videos of 2021
2021-12-29,30.001,343139300.0,30.2725,30.548,29.366,NVDA,NVIDIA Announces Upcoming Event for Financial Community AI Podcast Wrapped: Top Five Episodes of 2021
2021-12-30,29.586,308864200.0,29.827,30.457,29.54,NVDA,Innovation Inspiration: 5 Startup Stories From NVIDIA Inception in 2021 GFN Thursday Says ‘GGs’ to 2021 With Our Community’s Top Titles of the Year
2021-12-31,29.411,266529900.0,29.674,30.03,29.3306,NVDA,5 Ways AI Aimed to Improve the World in 2021
2022-01-01,29.411,266529900.0,29.674,30.03,29.3306,NVDA,
2022-01-02,29.411,266529900.0,29.674,30.03,29.3306,NVDA,
2022-01-03,30.121,392402900.0,29.815,30.711,29.785,NVDA,
2022-01-04,29.29,527154400.0,30.277,30.468,28.349,NVDA,"NVIDIA Builds Isaac AMR Platform to Aid $9 Trillion Logistics Industry Gamers, Creators, Drivers Feel GeForce RTX, NVIDIA AI Everywhere NVIDIA Canvas Updated With New AI Model Delivering 4x Resolution and More Materials Groundbreaking Updates to NVIDIA Studio Power the 3D Virtual Worlds of Tomorrow, Today NVIDIA Makes Free Version of Omniverse Available to Millions of Individual Creators and Artists Worldwide Autonomous Era Arrives at CES 2022 With NVIDIA DRIVE Hyperion and Omniverse Avatar GeForce NOW Delivers Legendary GeForce Gaming With More Games on More Networks to More Devices NVIDIA Expands Reach With New GeForce Laptops and Desktops, GeForce NOW Partners, and Omniverse for Creators"
2022-01-05,27.604,498063900.0,28.949,29.416,27.533,NVDA,Teamwork Makes AVs Work: NVIDIA and Deloitte Deliver Turnkey Solutions for AV Developers ‘AI Dungeon’ Creator Nick Walton Uses AI to Generate Infinite Gaming Storylines
2022-01-06,28.178,454186400.0,27.64,28.438,27.065,NVDA,"Prepare for Genshin Impact, Coming to GeForce NOW in Limited Beta"
2022-01-07,27.247,409938500.0,28.141,28.422,27.057,NVDA,Scooping up Customers: Startup’s No-Code AI Gains Traction for Industrial Inspection
2022-01-08,27.247,409938500.0,28.141,28.422,27.057,NVDA,
2022-01-09,27.247,409938500.0,28.141,28.422,27.057,NVDA,
2022-01-10,27.4,594681000.0,26.581,27.469,25.6438,NVDA,Leading HPC Software Company Bright Computing Joins NVIDIA AI Startup Speeds Up Derivative Models for Bank of Montreal Cloud Control: Production Studio Taylor James Elevates Remote Workflows With NVIDIA Technology
2022-01-11,27.817,404089300.0,27.3225,28.065,26.839,NVDA,NVIDIA Named America’s Best Place to Work on Latest Glassdoor List
2022-01-12,27.999,383413500.0,28.0665,28.595,27.608,NVDA,World Record-Setting DNA Sequencing Technique Helps Clinicians Rapidly Diagnose Critical Care Patients Elevated Entertainment: SHIELD Experience 9.0 Upgrade Rolling Out Now
2022-01-13,26.575,538868100.0,28.379,28.48,26.498,NVDA,How Retailers Meet Tough Challenges Using NVIDIA AI AI Startup to Take a Bite Out of Fast-Food Labor Crunch GFN Thursday: ‘Fortnite’ Comes to iOS Safari and Android Through NVIDIA GeForce NOW via Closed Beta
2022-01-14,26.942,395832400.0,26.3,27.1969,26.21,NVDA,"From Imagination to Animation, How an Omniverse Creator Makes Films Virtually"
2022-01-15,26.942,395832400.0,26.3,27.1969,26.21,NVDA,
2022-01-16,26.942,395832400.0,26.3,27.1969,26.21,NVDA,
2022-01-17,26.942,395832400.0,26.3,27.1969,26.21,NVDA,
2022-01-18,25.903,425306200.0,26.26,26.638,25.77,NVDA,Billions Served: NVIDIA Merlin Helps Fuel Clicks for Online Giants
2022-01-19,25.067,488314500.0,26.079,26.5432,25.052,NVDA,"New NVIDIA AI Enterprise Release Lights Up Data Centers Fusing Art and Tech: MORF Gallery CEO Scott Birnbaum on Digital Paintings, NFTs and More"
2022-01-20,24.15,435180700.0,25.304,25.579,24.078,NVDA,"NVIDIA GPUs Enable Simulation of a Living Cell GFN Thursday: ‘Tom Clancy’s Rainbow Six Extraction’ Charges Into GeForce NOW Van, Go: Pony.ai Unveils Next-Gen Robotaxi Fleet Built on NVIDIA DRIVE Orin"
2022-01-21,23.374,718957800.0,23.507,24.823,23.263,NVDA,
2022-01-22,23.374,718957800.0,23.507,24.823,23.263,NVDA,
2022-01-23,23.374,718957800.0,23.507,24.823,23.263,NVDA,
2022-01-24,23.372,915810600.0,22.33,23.38,20.888,NVDA,Meta Works with NVIDIA to Build Massive AI Research Supercomputer How the Intelligent Supply Chain Broke and AI Is Fixing It
2022-01-25,22.324,664616400.0,22.546,22.943,22.0,NVDA,Animator Lets 3D Characters Get Their Groove on With NVIDIA Omniverse and Reallusion Vulkan Fan? Six Reasons to Run It on NVIDIA
2022-01-26,22.772,755958700.0,23.24,24.057,22.3,NVDA,Hatch Me If You Can: Startup’s Sorting Machines Use AI to Protect Healthy Fish Eggs UK Biobank Advances Genomics Research with NVIDIA Clara Parabricks
2022-01-27,21.944,573352700.0,23.568,23.995,21.675,NVDA,"Nearly 80 Percent of Financial Firms Use AI to Improve Services, Reduce Fraud Let Me Upgrade You: GeForce NOW Adds Resolution Upscaling and More This GFN Thursday"
2022-01-28,22.84,543774300.0,22.0122,22.858,21.296,NVDA,How Smart Hospital Technology Can Help Cut Down on Medical Errors
2022-01-29,22.84,543774300.0,22.0122,22.858,21.296,NVDA,
2022-01-30,22.84,543774300.0,22.0122,22.858,21.296,NVDA,
2022-01-31,24.486,564679700.0,23.182,24.509,23.052,NVDA,"Renovations to Stream About: Taiwan Studio Showcases Architectural Designs Using Extended Reality Train Spotting: Startup Gets on Track With AI and NVIDIA Jetson to Ensure Safety, Cost Savings for Railways"
2022-02-01,24.638,518925200.0,25.104,25.145,23.89,NVDA,"Support for New NVIDIA RTX 3080 Ti, 3070 Ti Studio Laptops Now Available in February Studio Driver"
2022-02-02,25.242,543419400.0,25.794,25.817,24.553,NVDA,NVIDIA Sets Conference Call for Fourth-Quarter Financial Results How Audio Analytic Is Teaching Machines to Listen
2022-02-03,23.948,410177800.0,24.458,25.077,23.78,NVDA,2 Powerful 2 Be Stopped: ‘Dying Light 2 Stay Human’ Arrives on GeForce NOW’s Second Anniversary Rain or Shine: Radar Vision Sees Through Clouds to Support Emergency Flood Relief
2022-02-04,24.319,354828500.0,23.972,24.635,23.632,NVDA,
2022-02-05,24.319,354828500.0,23.972,24.635,23.632,NVDA,
2022-02-06,24.319,354828500.0,23.972,24.635,23.632,NVDA,
2022-02-07,24.728,376867500.0,24.372,25.182,24.202,NVDA,NVIDIA and SoftBank Group Announce Termination of NVIDIA’s Acquisition of Arm Limited
2022-02-08,25.108,410358600.0,24.359,25.23,23.98,NVDA,"Burgers, Fries and a Side of AI: Startup Offers Taste of Drive-Thru Convenience Meet the Omnivore: Developer Sleighs Complex Manufacturing Workflows With Digital Twin of Santa’s Workshop"
2022-02-09,26.705,524281700.0,25.622,26.725,25.353,NVDA,Startup Taps Finance Micromodels for Data Annotation Automation
2022-02-10,25.824,513199700.0,25.995,26.925,25.6,NVDA,Play PC Games on Your Phone With GeForce NOW This GFN Thursday
2022-02-11,23.949,605472000.0,25.916,26.152,23.773,NVDA,
2022-02-12,23.949,605472000.0,25.916,26.152,23.773,NVDA,
2022-02-13,23.949,605472000.0,25.916,26.152,23.773,NVDA,
2022-02-14,24.267,440424400.0,23.934,24.875,23.755,NVDA,"New Levels Unlocked: Africa’s Game Developers Reach Toward the Next Generation NVIDIA GTC 2022 to Feature Keynote From CEO Jensen Huang, New Products, 900+ Sessions From Industry and AI Leaders"
2022-02-15,26.495,701752800.0,24.949,26.545,24.784,NVDA,Peak Performance: Production Studio Sets the Stage for Virtual Opening Ceremony at European Football Championship
2022-02-16,26.511,732676300.0,26.259,26.582,25.552,NVDA,"NVIDIA Announces Financial Results for Fourth Quarter and Fiscal 2022 Reimagining Modern Luxury: NVIDIA Announces Partnership with Jaguar Land Rover The Greatest Podcast Ever Recorded Jaguar Land Rover Announces Partnership With NVIDIA Atos Previews Energy-Efficient, AI-Augmented Hybrid Supercomputer"
2022-02-17,24.507,810595100.0,25.63,25.785,24.165,NVDA,"Bringing Novel Idea to Life, NVIDIA Artists Create Retro Writer’s Room in Omniverse With ‘The Storyteller’ What Is Edge AI and How Does It Work? Performance You Can Feel: Putting GeForce NOW RTX 3080 Membership’s Ultra-Low Latency to the Test This GFN Thursday"
2022-02-18,23.642,761254900.0,24.6675,24.986,23.1,NVDA,Guinness World Record Awarded for Fastest DNA Sequencing — Just 5 Hours Take the Future for a Spin at GTC 2022
2022-02-19,23.642,761254900.0,24.6675,24.986,23.1,NVDA,
2022-02-20,23.642,761254900.0,24.6675,24.986,23.1,NVDA,
2022-02-21,23.642,761254900.0,24.6675,24.986,23.1,NVDA,
2022-02-22,23.39,633422400.0,23.035,24.064,23.0,NVDA,NVIDIA Announces Upcoming Event for Financial Community Talking the Talk: Retailer Uses Conversational AI to Help Call Center Agents Increase Customer Satisfaction How to Make the Most of GeForce NOW RTX 3080 Cloud Gaming Memberships
2022-02-23,22.387,566510800.0,23.802,24.155,22.301,NVDA,Meet the Omnivore: 3D Creator Makes Fine Art for Digital Era Inspired by Silk Road Masterpieces
2022-02-24,23.748,735800600.0,21.015,23.8,20.89,NVDA,
2022-02-25,24.157,528865500.0,23.721,24.217,23.381,NVDA,
2022-02-26,24.157,528865500.0,23.721,24.217,23.381,NVDA,
2022-02-27,24.157,528865500.0,23.721,24.217,23.381,NVDA,
2022-02-28,24.385,477318600.0,23.992,24.665,23.707,NVDA,
2022-03-01,23.477,412056000.0,24.291,24.377,23.132,NVDA,What Is GauGAN? How AI Turns Your Words and Pictures Into Stunning Art
2022-03-02,24.22,389641900.0,23.756,24.409,23.415,NVDA,Beyond Be-leaf: Immersive 3D Experience Transports Audiences to Natural Worlds With Augmented Reality Podsplainer: What's a Recommender System? NVIDIA’s Even Oldridge Breaks It Down
2022-03-03,23.714,365095000.0,24.2615,24.326,23.469,NVDA,GFN Thursday Marches Forward With 21 Games Coming to GeForce NOW This Month
2022-03-04,22.936,432010700.0,23.384,23.68,22.482,NVDA,
2022-03-05,22.936,432010700.0,23.384,23.68,22.482,NVDA,
2022-03-06,22.936,432010700.0,23.384,23.68,22.482,NVDA,
2022-03-07,21.352,450820900.0,22.817,23.033,21.33,NVDA,Storage Specialist Excelero Joins NVIDIA
2022-03-08,21.514,557467200.0,21.309,22.373,20.65,NVDA,NVIDIA Announces Investor Day for Financial Community
2022-03-09,23.014,492742000.0,22.387,23.22,22.247,NVDA,
2022-03-10,22.658,428065700.0,22.531,22.788,21.882,NVDA,"At the Movies: For 14th Year Running, NVIDIA Technologies Power All VFX Oscar Nominees Light Me Up: Innovators Redefine Energy Meters for a More Efficient Grid GeForce NOW RTX 3080 One-Month Memberships Now Available"
2022-03-11,22.1,367208600.0,23.022,23.145,22.046,NVDA,
2022-03-12,22.1,367208600.0,23.022,23.145,22.046,NVDA,
2022-03-13,22.1,367208600.0,23.022,23.145,22.046,NVDA,
2022-03-14,21.33,385354200.0,21.869,22.262,21.159,NVDA,
2022-03-15,22.973,491995700.0,21.518,23.038,21.322,NVDA,
2022-03-16,24.496,671421700.0,23.5,24.597,23.172,NVDA,
2022-03-17,24.766,471941200.0,24.12,24.842,23.906,NVDA,Everyone’s a PC Gamer This GFN Thursday
2022-03-18,26.453,730718600.0,24.799,26.569,24.624,NVDA,"Hopped Up: NVIDIA CEO, AI Leaders to Discuss Next Wave of AI at GTC"
2022-03-19,26.453,730718600.0,24.799,26.569,24.624,NVDA,
2022-03-20,26.453,730718600.0,24.799,26.569,24.624,NVDA,
2022-03-21,26.734,591727100.0,26.507,27.152,25.967,NVDA,
