Unnamed: 0,title,date,stock
931665.0,Microsoft To Unveil New Surface Tablet September 23 (MSFT),2013-09-09 14:30:00-04:00,NVDA
931666.0,"Nvidia Gets Orders for Microsoft's Surface RT, Asustek, Toshiba and Hewlett-Packard Tablets -DigiTImes",2013-09-09 06:29:00-04:00,NVDA
931667.0,"Short Sellers Gang Up On Marvell Technology (MRVL, QCOM, STM)",2013-08-27 15:13:00-04:00,NVDA
931668.0,"NVIDIA, Ubisoft form Gaming Alliance",2013-08-22 05:48:00-04:00,NVDA
931669.0,Intel's Plan To Overtake Qualcomm's Snapdragon Platform,2013-08-21 12:33:00-04:00,NVDA
931670.0,NVIDIA Shares Volatile as Co. Announces Gaming Alliance with Ubisoft for Fall Season,2013-08-21 12:12:00-04:00,NVDA
931671.0,"Will Apple, Dell And Hewlett-Packard Follow Lenovo And Build Notebooks In-House?",2013-08-19 15:10:00-04:00,NVDA
931672.0,"Amazon To Launch New Game Console Alongside PlayStation 4, Xbox One",2013-08-12 14:43:00-04:00,NVDA
931673.0,Will Shield Stop Nvidia's Growth From Fading?,2013-08-09 16:08:00-04:00,NVDA
931674.0,Benzinga's Top Pre-Market Losers,2013-08-09 08:19:00-04:00,NVDA
931675.0,"Nomura Maintains Buy on NVIDIA Corporation, Raises PT to $17.00",2013-08-09 07:34:00-04:00,NVDA
931676.0,Nvidia Reports Lower Q2 Profit (NVDA),2013-08-08 17:27:00-04:00,NVDA
931677.0,NVIDIA Corporation Reports Q2 EPS of $0.23 vs $0.13 Est; Revenue of $977.20M,2013-08-08 16:20:00-04:00,NVDA
931678.0,"Earnings Scheduled For August 8, 2013",2013-08-08 04:27:00-04:00,NVDA
931679.0,Google's Second-Gen Nexus 7 May Be Limited To 3.5 Million Units (GOOG),2013-08-07 12:17:00-04:00,NVDA
931680.0,"Google, IBM, NVIDIA, Mellanox Announce Development Group for IBM Chips, Consortium Will Build Server and Storage Technology",2013-08-06 13:12:00-04:00,NVDA
931681.0,Tablet Shipments to Increase 17.7% on-Year in H2 2013 -DigiTImes,2013-08-06 06:12:00-04:00,NVDA
931682.0,Earnings Expectations For The Week Of August 5,2013-08-04 16:19:00-04:00,NVDA
931683.0,"Option Alert: Nvidia January 16 Call; Block Trade: 7,795 Contracts @$0.59; Currently $14.49",2013-08-01 11:44:00-04:00,NVDA
931684.0,"Stocks to Watch for July 31, 2013",2013-07-31 11:59:00-04:00,NVDA
931685.0,Wells Fargo Downgrades NVIDIA Corporation to Market Perform,2013-07-31 07:57:00-04:00,NVDA
931686.0,"Short Sellers Continue to Pile on KLA-Tencor (AMAT, KLAC, TXN)",2013-07-25 12:29:00-04:00,NVDA
931687.0,"Will Google's $229 Nexus 7 Upgrade Dethrone Apple's iPad Mini? (AAPL, GOOG)",2013-07-24 15:36:00-04:00,NVDA
931688.0,Google to Unveil Second-Generation Nexus 7 Today,2013-07-24 09:56:00-04:00,NVDA
931689.0,NVIDIA Appoints Former PepsiCo. Exec Dawn Hudson to Its Board of Directors,2013-07-23 09:04:00-04:00,NVDA
931690.0,"Short Sellers Jump on KLA-Tencor, Marvell Technology (ARMH, KLAC, MRVL)",2013-07-11 14:21:00-04:00,NVDA
931691.0,"Can Microsoft's Surface 2 Save NVIDIA's Tegra 4? (MSFT, NVDA)",2013-07-05 11:05:00-04:00,NVDA
931692.0,UPDATE: NVIDIA Says the Mechanical Component Has Issues,2013-06-26 15:18:00-04:00,NVDA
931693.0,Shares of NVIDIA Not Responding to Headlines Shipment of SHIELD Gaming Device Delayed til Next Month,2013-06-26 15:18:00-04:00,NVDA
931694.0,"Short Sellers Jump on ARM Holdings, Broadcom (AMAT, ARMH, BRCM)",2013-06-26 13:15:00-04:00,NVDA
931695.0,Microsoft's Next Tablet Could Include Qualcomm Chips,2013-06-19 11:10:00-04:00,NVDA
931696.0,NVIDIA Says Will Begin Licensing GPU Technology,2013-06-18 17:08:00-04:00,NVDA
931697.0,"Microsoft Said to Add Qualcomm as Supplier for Surface RT, Nvidia to Remain Supplier for Some Versions",2013-06-18 15:45:00-04:00,NVDA
931698.0,One Simple Measure for Investing in a Volatile Market,2013-06-18 09:28:00-04:00,NVDA
931699.0,"Short Sellers Less Keen on Applied Materials, Marvell Technology (AMAT, NVDA, MRVL)",2013-06-14 06:46:00-04:00,NVDA
931700.0,NVIDIA Shares Lower Despite WSJ Headline 'NVIDIA Open to Deals That Fit Into Businesses',2013-06-04 08:12:00-04:00,NVDA
931701.0,"Broadcom, Nvidia See Upswings in Short Interest",2013-05-28 16:16:00-04:00,NVDA
931702.0,UPDATE: Topeka Capital Markets Initiates NVIDIA Corporation at Hold,2013-05-23 10:40:00-04:00,NVDA
931703.0,"Topeka Capital Initiates Coverage on NVIDIA Corporation at Hold, Announces $15.00 PT",2013-05-23 07:50:00-04:00,NVDA
931704.0,"IDC Report Shows Worldwide Semi Market Contracted 2.2% in 2012, Expecting 3.5% Growth This Year",2013-05-22 08:35:00-04:00,NVDA
931705.0,NVIDIA Begins Taking Orders for Shielf Portable-Gaming Device,2013-05-14 09:00:00-04:00,NVDA
931706.0,Nvidia Partners up with Goldman to Repurchase $750 Million Worth of its Shares,2013-05-14 08:49:00-04:00,NVDA
931707.0,NVIDIA Announces $750M Accelerated Buyback with Goldman Sachs,2013-05-14 07:50:00-04:00,NVDA
931708.0,Sony to Increase LCD TV Shipments by 19%,2013-05-13 10:26:00-04:00,NVDA
931709.0,"Short Sellers Retreat from Micron Technology, Other Semiconductor Stocks",2013-05-10 13:42:00-04:00,NVDA
931710.0,"Benzinga Market Primer: Friday, May 10",2013-05-10 06:40:00-04:00,NVDA
931711.0,Nvidia Beats Q1 Estimates; Provides Weak Guidance ,2013-05-10 06:24:00-04:00,NVDA
931712.0,NVIDIA Corporation Sees Q2 Sales $955.50-994.50,2013-05-09 16:23:00-04:00,NVDA
931713.0,NVIDIA Corporation Reports Q1 EPS of $0.18 vs $0.15 Est; Revenue of $954.70M vs $940.70M Est,2013-05-09 16:22:00-04:00,NVDA
931714.0,"Earnings Scheduled For May 9, 2013",2013-05-09 04:02:00-04:00,NVDA
931715.0,"The Week Ahead: Host of Earnings on Tap; Investors Watching Anadarko, Activision, and Whole Foods",2013-05-03 18:43:00-04:00,NVDA
931716.0,"AMD, Texas Instruments See Short Interest Surge",2013-04-26 13:17:00-04:00,NVDA
931717.0,"Stocks to Watch for April 25, 2013",2013-04-25 09:12:00-04:00,NVDA
931718.0,SanDisk Earnings Preview: Solid First-Quarter Results Expected,2013-04-16 07:21:00-04:00,NVDA
931719.0,"NVIDIA to Return $1B to Investors this FY, Says $100M in Stock to be Bought Back this Year -Bloomberg",2013-04-11 13:52:00-04:00,NVDA
931720.0,"NVIDIA to Increase Share Buyback, Will Add $750M by Q4 -Bloomberg",2013-04-11 13:49:00-04:00,NVDA
931721.0,NVIDIA CEO Speaking at Annual Investor Day: Says Business Condtions Muted in 1H,2013-04-11 12:24:00-04:00,NVDA
931722.0,"Stocks to Watch for April 11, 2013",2013-04-11 08:54:00-04:00,NVDA
931723.0,Short Sellers Pile on ARM Holdings and Nvidia,2013-04-10 13:26:00-04:00,NVDA
931724.0,Google's New Nexus 7 Could Sell for $149,2013-04-03 09:40:00-04:00,NVDA
931725.0,Here are a Few Setups to Watch Next Week,2013-04-01 10:15:00-04:00,NVDA
931726.0,"Big Short Interest Swings in Chip Makers (ARMH, MU, NVDA)",2013-03-31 10:39:00-04:00,NVDA
931727.0,NVIDIA Shakes Up Sub-$200 Graphics Market With New GeForce GTX 650 Ti BOOST GPU ,2013-03-26 08:00:00-04:00,NVDA
931728.0,Top 4 Mid-Cap Stocks In The Semiconductor-Specialized Industry With The Highest Cash,2013-03-25 04:31:00-04:00,NVDA
931729.0,"From NVIDIA Investor Session: CEO Says Windows RT Disappointing, Hasn't Sold Enough in Windows RT",2013-03-19 16:19:00-04:00,NVDA
931730.0,"UPDATE: Seeing Comments from NVIDIA's Huang, Says New Version of Tegra Mobile Processor Due Next Year",2013-03-19 13:26:00-04:00,NVDA
931731.0,NVIDIA Shares Pushing to Session Lows Ahead of Investor Session on NVIDIA's Business with CEO Jen-Hsun Huang,2013-03-19 13:25:00-04:00,NVDA
931732.0,Qualcomm to Replace NVIDIA for Google's Next-Gen Nexus 7,2013-03-19 10:13:00-04:00,NVDA
931733.0,"Tigress Financial's Ivan Feinseth Initiated Coverage on QUALCOMM with Strong Buy Rating, NVIDIA with Neutral Rating, Texas Instruments with Underperform",2013-03-18 12:34:00-04:00,NVDA
931734.0,"Arm Holdings Workng on Plan to Help Second-Tier IC Designers Catch up with Qualcomm, Nvidia -DigiTimes",2013-03-15 07:41:00-04:00,NVDA
931735.0,PlayStation 4 was Too Expensive for NVIDIA,2013-03-14 14:27:00-04:00,NVDA
931736.0,Wednesday March 13th Watchlist,2013-03-13 14:19:00-04:00,NVDA
931737.0,"Big Short Interest Swings in Chip Makers (AMAT, ARM, BRCM)",2013-03-13 13:41:00-04:00,NVDA
931738.0,Benzinga's Top Pre-Market Losers,2013-03-11 08:28:00-04:00,NVDA
931739.0,"Susquehanna Downgrades NVIDIA Corporation to Negative, Announces $10.50 PT",2013-03-11 06:46:00-04:00,NVDA
931740.0,Top 4 Mid-Cap Stocks In The Semiconductor-Specialized Industry With The Highest ROE,2013-03-07 04:21:00-05:00,NVDA
931741.0,"Unusual Option Action: 16,000 March $13.00 Nvidia Calls Trade Hands on Heavy Volume",2013-03-06 10:13:00-05:00,NVDA
931742.0,Wednesday March 6th Watchlist,2013-03-06 09:19:00-05:00,NVDA
931743.0,8 Stocks On Watch For Monday,2013-03-04 14:05:00-05:00,NVDA
931744.0,"Short Interest in Chip Makers on the Rise (AMAT, ARM, QCOM)",2013-03-02 09:55:00-05:00,NVDA
931745.0,Wednesday February 27th watchlist,2013-02-27 09:23:00-05:00,NVDA
931746.0,AMD Could Make Billions on Sony's PlayStation 4,2013-02-21 12:28:00-05:00,NVDA
931747.0,Friday February 15th Watchlist,2013-02-15 11:57:00-05:00,NVDA
931748.0,Market Wrap for Thursday February 14: Stocks Close Near Unchanged ,2013-02-14 16:12:00-05:00,NVDA
931749.0,"UPDATE: Stifel Nicolaus Cuts PT to $18 on NVIDIA Corporation on Raising OpEx, Product Transition",2013-02-14 11:49:00-05:00,NVDA
931750.0,"Needham Downgrades NVIDIA Corporation to Hold, Removes $17.00 PT",2013-02-14 09:31:00-05:00,NVDA
931751.0,"Stifel Nicolaus Maintains Buy on NVIDIA Corporation, Lowers PT to $18.00",2013-02-14 08:40:00-05:00,NVDA
931752.0,"BMO Capital Maintains Market Perform on NVIDIA Corporation, Lowers PT to $12.00",2013-02-14 08:16:00-05:00,NVDA
931753.0,"Nomura Maintains Buy on NVIDIA Corporation, Lowers PT to $15.00",2013-02-14 07:42:00-05:00,NVDA
931754.0,"Deutsche Bank Maintains Hold on NVIDIA Corporation, Lowers PT to $13.00",2013-02-14 07:35:00-05:00,NVDA
931755.0,Nvidia Little Changed After Q4 Results ,2013-02-13 17:02:00-05:00,NVDA
931756.0,NVIDIA Corporation Sees Q1 Sales $940.0M +/- 2% vs $1.07B Est,2013-02-13 16:21:00-05:00,NVDA
931757.0,NVIDIA Corporation Reports Q4 EPS of $0.35 vs $0.24 Est; Revenue of $1.11B vs $1.10B Est,2013-02-13 16:20:00-05:00,NVDA
931758.0,"Apple to Phase Out Standard, Retina-Free MacBook Pro",2013-02-13 10:44:00-05:00,NVDA
931759.0,"Short Interest in Chip Makers on the Rise (AMAT, ARM, NVDA)",2013-02-13 07:27:00-05:00,NVDA
931760.0,US Stock Futures Higher Ahead Of Retail Sales Data,2013-02-13 06:06:00-05:00,NVDA
931761.0,"Earnings Scheduled For February 13, 2013",2013-02-13 02:13:00-05:00,NVDA
931762.0,"FBR Capital Maintains Market Perform on NVIDIA Corporation, Lowers PT to $14.00",2013-02-12 08:18:00-05:00,NVDA
931763.0,Wednesday February 6th Watchlist,2013-02-06 12:54:00-05:00,NVDA
931764.0,Intel's New Strategy to Take on Apple's MacBook Air,2013-02-01 13:49:00-05:00,NVDA
931765.0,Rumor: NVIDIA Building iPhone and iPad Competitors,2013-01-29 14:59:00-05:00,NVDA
931766.0,Tuesday January 29th Watchlist,2013-01-29 07:43:00-05:00,NVDA
931767.0,6 Stocks to Watch Out For Next Week,2013-01-28 09:31:00-05:00,NVDA
931768.0,AMD is on Life Support While these Semiconductor Stocks Thrive,2013-01-23 07:25:00-05:00,NVDA
931769.0,Wednesday January 9th Watchlist,2013-01-09 11:49:00-05:00,NVDA
931770.0,Did NVIDIA Steal Apple's Retina Display?,2013-01-07 16:29:00-05:00,NVDA
931771.0,The 5 Coolest Things You'll See at CES,2013-01-07 14:11:00-05:00,NVDA
931772.0,Why is NVIDIA Building a Portable Game Machine?,2013-01-07 11:00:00-05:00,NVDA
931773.0,6 High Momentum Stocks to Watch next Week,2013-01-07 07:39:00-05:00,NVDA
931774.0,Nvidia Announces Six Coud-Gaming Companies to Use GRID Platform,2013-01-07 06:31:00-05:00,NVDA
931775.0,"Stocks on my Watch List for Thursday, January 3",2013-01-03 09:24:00-05:00,NVDA
931776.0,Another Executive Jumps Off AMD's Sinking Ship,2012-12-28 13:21:00-05:00,NVDA
931777.0,Short Term Trading Ideas for Christmas Week,2012-12-26 09:37:00-05:00,NVDA
931778.0,Top Stocks on my Watch List for Thursday December 20th,2012-12-20 08:58:00-05:00,NVDA
931779.0,Wednesday December 19th watchlist,2012-12-19 08:00:00-05:00,NVDA
931780.0,6 stocks to watch in the week ahead,2012-12-17 11:54:00-05:00,NVDA
931781.0,Benzinga's Top Pre-Market Gainers,2012-12-14 08:13:00-05:00,NVDA
931782.0,Wednesday December 12th Watchlist,2012-12-12 15:40:00-05:00,NVDA
931783.0,NVIDIA Wins $20M DARPA Contract for High-Performance Embedded Processor Research,2012-12-12 09:03:00-05:00,NVDA
931784.0,"Option Alert: Nvidia January 14 Call; Block Trade: 6,469 Contracts @$0.22; Currently $12.75",2012-12-11 14:45:00-05:00,NVDA
931785.0,UPDATE: Oppenheimer Holdings Downgrades NVIDIA Corporation to Perform,2012-12-05 13:16:00-05:00,NVDA
931786.0,"Oppenheimer Downgrades NVIDIA Corporation to Perform, Removes $(aN) PT",2012-12-05 07:10:00-05:00,NVDA
931787.0,One Semiconductor Stock That Could Benefit from Apple's Next iPad,2012-11-28 13:30:00-05:00,NVDA
931788.0,"Tablet Roundup: iPad Mini, Surface, Nexus 10 and More",2012-11-18 18:53:00-05:00,NVDA
931789.0,UPDATE: Nomura Cuts PT to $16 on NVIDIA on Weak Guidance  ,2012-11-09 12:29:00-05:00,NVDA
931790.0,"UPDATE: Jefferies & Company Reiterates Hold Rating, Lowers PT on NVIDIA Corporation",2012-11-09 09:37:00-05:00,NVDA
931791.0,"FBR Capital Markets Maintains Nvidia at Market Perform, Raises PT from $14 to $16",2012-11-09 08:12:00-05:00,NVDA
931792.0,"Nomura Maintains Nvidia at Buy, Lowers PT from $18 to $16",2012-11-09 08:06:00-05:00,NVDA
931793.0,"Jefferies & Company Maintains Nvidia at Hold, Raises PT from $16 to $14",2012-11-09 07:31:00-05:00,NVDA
931794.0,NVIDIA Sees Q4 Sales $1.025-1.175B vs $1.21B Est,2012-11-08 16:21:00-05:00,NVDA
931795.0,"NVIDIA Extends Buyback of $2.7B Through 2014, Initiates $0.075/Share Qtr. Dividend",2012-11-08 16:21:00-05:00,NVDA
931796.0,Nvidia Reports Q3 EPS $0.39 vs $0.30 Est; Revenues $1.2B vs $1.19B Est,2012-11-08 16:21:00-05:00,NVDA
931797.0,"Futures Flat, Euro Falls Ahead of Central Banks",2012-11-08 06:19:00-05:00,NVDA
931798.0,"US Stock Futures Flat; ECB, Economic Data In Focus",2012-11-08 05:50:00-05:00,NVDA
931799.0,"Earnings Scheduled For November 8, 2012",2012-11-08 02:34:00-05:00,NVDA
931800.0,UPDATE: Wedbush Securities Reduces PT to $17 on Macro Uncertainties  ,2012-11-07 13:15:00-05:00,NVDA
931801.0,"Wedbush Securities Maintains Nvidia at Outperform, Lowers PT from $20 to $17",2012-11-07 12:14:00-05:00,NVDA
931802.0,"UBS Maintains Nvidia at Buy, Lowers PT from $17.50 to $16.50",2012-11-06 10:36:00-05:00,NVDA
931803.0,"UPDATE: BMO Capital Markets Reiterates Market Perform Rating, Lowers PT on NVIDIA Corporation",2012-11-05 12:05:00-05:00,NVDA
931804.0,"BMO Capital Markets Maintains Nvidia at Market Perform, Lowers PT from $16 to $13",2012-11-05 08:24:00-05:00,NVDA
931805.0,The Week Ahead: More Earnings and the U.S. Election,2012-11-02 16:35:00-04:00,NVDA
931806.0,"UPDATE: Apple New iMac Has Nvidia Graphics, Intel Quad-Core Ivy Bridge",2012-10-23 13:36:00-04:00,NVDA
931807.0,UPDATE: FBR Capital Markets Downgrades NVIDIA to Market Perform on PC Weakness  ,2012-10-19 12:49:00-04:00,NVDA
931808.0,"FBR Capital Markets Downgrades Nvidia from Outperform to Market Perform, Lowers PT from $17.50 to $14",2012-10-19 08:12:00-04:00,NVDA
931809.0,Can Microsoft's $499 Surface Defeat Apple's iPad?,2012-10-16 13:33:00-04:00,NVDA
931810.0,"Deutsche Bank Maintains Nvidia at Hold, Lowers PT from $15 to $14",2012-10-10 07:08:00-04:00,NVDA
931811.0,Benzinga's Top Pre-Market Gainers,2012-10-05 08:07:00-04:00,NVDA
931812.0,Former SAC Capital Analyst Horvath Pleads Guilty to Insider Trading,2012-10-01 15:00:00-04:00,NVDA
931813.0,Brean Murray Initiates Coverage Nvidia at Hold,2012-09-28 07:46:00-04:00,NVDA
931814.0,"Short Interest in Chip Makers on the Rise (AMD, BRCM, NVDA)",2012-09-26 16:28:00-04:00,NVDA
931815.0,Benzinga's Top Initiations,2012-09-25 08:08:00-04:00,NVDA
931816.0,Short Interest in Chip Makers on the Rise,2012-09-13 14:56:00-04:00,NVDA
931817.0,NVIDIA Guides Q3 Revenue $1.15-1.25B vs $1.23B Est,2012-09-13 09:37:00-04:00,NVDA
931818.0,"UPDATE: NVIDIA Says Kepler, Tegra Driving Growth in 2H",2012-09-13 09:07:00-04:00,NVDA
931819.0,UPDATE: NVIDIA Says Supply Situation Improving,2012-09-13 09:07:00-04:00,NVDA
931820.0,NVIDIA Now Presenting at ThinkEquity,2012-09-13 09:03:00-04:00,NVDA
931821.0,"Citigroup Maintains Nvidia at Neutral, Lowers PT from $16.50 to $15.25",2012-09-13 05:57:00-04:00,NVDA
931822.0,Intel Falls on Revised Guidance,2012-09-07 10:55:00-04:00,NVDA
931823.0,Amazon Ends Apple's Monopoly,2012-09-06 17:09:00-04:00,NVDA
931824.0,"Amazon Unveils $299 Kindle Fire HD, $499 with 4G LTE",2012-09-06 15:26:00-04:00,NVDA
931825.0,Setups for the first week of September,2012-09-04 09:20:00-04:00,NVDA
931826.0,Benzinga's Top Pre-Market Losers,2012-08-27 08:22:00-04:00,NVDA
931827.0,How to Trade a $200 Microsoft Surface Tablet,2012-08-21 15:25:00-04:00,NVDA
931828.0,Will Microsoft Really Sell Surface for $199?,2012-08-15 14:27:00-04:00,NVDA
931829.0,Short Sellers Shy Away from Qualcomm and Texas Instruments,2012-08-13 06:15:00-04:00,NVDA
931830.0,Barron's Recap (8/11/12): China's Top Brands,2012-08-13 06:14:00-04:00,NVDA
931831.0,"Barclays Maintains Nvidia at Equal-weight, Raises PT from $15 to $16",2012-08-10 14:23:00-04:00,NVDA
931832.0,"UPDATE: Wedbush Reiterates Outperform Rating, Raises PT on Nvidia Corporation",2012-08-10 11:40:00-04:00,NVDA
931833.0,"UBS Maintains Nvidia at Buy, Raises PT from $15.50 to $17.50",2012-08-10 10:06:00-04:00,NVDA
931834.0,"Stifel Nicolaus Maintains Nvidia at Buy, Raises PT from $19 to $21",2012-08-10 08:19:00-04:00,NVDA
931835.0,"FBR Capital Markets Maintains Nvidia at Outperform, Raises PT from $17 to $20",2012-08-10 08:00:00-04:00,NVDA
931836.0,"Wedbush Securities Maintains Nvidia at Outperform, Raises PT from $18 to $20",2012-08-10 07:05:00-04:00,NVDA
931837.0,US Stock Futures Down After China Trade Data,2012-08-10 06:35:00-04:00,NVDA
931838.0,"Jefferies & Company Maintains Nvidia at Hold, Raises PT from $14 to $16",2012-08-10 06:30:00-04:00,NVDA
931839.0,"Citigroup Maintains Nvidia at Hold, Raises PT from $14 to $15",2012-08-10 06:23:00-04:00,NVDA
931840.0,"UPDATE: Nvidia Posts Better-Than-Expected Q2 Profit, Issues Upbeat Revenue Forecast",2012-08-10 04:20:00-04:00,NVDA
931841.0,"Stocks To Watch For August 10, 2012",2012-08-10 02:50:00-04:00,NVDA
931842.0,Nvidia Reports Q2 EPS $0.27 May Not Compare to $0.14 Est; Revenues $1.04B vs $1.01B Est,2012-08-09 16:21:00-04:00,NVDA
931843.0,US Stock Futures Slightly Higher Ahead Of Economic Data,2012-08-09 06:36:00-04:00,NVDA
931844.0,"Earnings Scheduled For August 9, 2012",2012-08-09 04:45:00-04:00,NVDA
931845.0,AMD Gains on Rumored Acquisition by Samsung,2012-08-08 15:34:00-04:00,NVDA
931846.0,AMD's Workstation Graphics Line Could Challenge Nvidia,2012-08-08 14:16:00-04:00,NVDA
931847.0,"FBR Capital Markets Maintains Nvidia at Outperform, Raises PT from $15 to $17",2012-08-07 08:16:00-04:00,NVDA
931848.0,Sony Developing a Microsoft Surface-Inspired Tablet,2012-07-31 08:38:00-04:00,NVDA
931849.0,"Sony Launches iPod Touch Clone, Calls it a ""Walkman""",2012-07-19 13:16:00-04:00,NVDA
931850.0,Today's Top Winners in Mid-Cap Tech,2012-07-18 15:28:00-04:00,NVDA
931851.0,Societe Generale Upgrades Qualcomm to Hold; What Chip Companies Could Benefit?,2012-07-16 15:29:00-04:00,NVDA
931852.0,"UPDATE: FBR Capital Markets Reiterates Outperform Rating, Lowers PT on Nvidia Corporation",2012-07-16 10:21:00-04:00,NVDA
931853.0,"Raymond James Maintains Nvidia at Strong Buy, Lowers PT from $22 to $20",2012-07-10 09:32:00-04:00,NVDA
931854.0,Will AMD's Decline Create an Opportunity for NVIDIA?,2012-07-10 09:11:00-04:00,NVDA
931855.0,"Google Nexus 7 iFixit Teardown Shows NVIDIA, NXP Semi, Broadcom, InvenSense Chips",2012-07-03 10:46:00-04:00,NVDA
931856.0,Lazard Capital Initiates Coverage On Nvidia at Neutral,2012-06-28 08:55:00-04:00,NVDA
931857.0,"Did Google Humiliate Apple, Amazon and Microsoft with New Product Announcements?",2012-06-27 15:36:00-04:00,NVDA
931858.0,UPDATE: Google's Tegra 3 Chipset is Manufactured by Nvidia,2012-06-27 13:24:00-04:00,NVDA
931859.0,Is Google's Tablet a $200 iPad-Killer?,2012-06-27 10:30:00-04:00,NVDA
931860.0,"Benzinga's Upgrade Summary for June 25, 2012",2012-06-25 15:37:00-04:00,NVDA
931861.0,UPDATE: Canaccord Genuity Upgrades NVIDIA Corporation to Buy on 2012 Tablet Ramp-Up,2012-06-25 09:00:00-04:00,NVDA
931862.0,"Canaccord Upgrades Nvidia from Hold to Buy, Raises PT from $13 to $16",2012-06-25 06:59:00-04:00,NVDA
931864.0,Is NVIDIA's Tablet-Fueled Rally Sustainable?,2012-06-20 15:49:00-04:00,NVDA
931865.0,"Was Dell, HP Surprised or Angered by Microsoft's New Tablet?",2012-06-20 13:39:00-04:00,NVDA
931866.0,"Forget Apple: Microsoft's Surface Tablet Aimed at Dell, HP",2012-06-19 14:22:00-04:00,NVDA
931867.0,NVIDIA up 7% After Microsoft Tablet Announcment,2012-06-19 12:22:00-04:00,NVDA
931868.0,Top 4 Mid-Cap Stocks In The Semiconductor-Specialized Industry With The Highest EPS,2012-06-19 01:41:00-04:00,NVDA
931869.0,Chip Vendors Gearing Up For Next-generation iPhone -DigiTimes,2012-06-15 11:58:00-04:00,NVDA
931870.0,"An Investor's Perspective on Apple's Announcements (Plus, What the Company Didn't Say)",2012-06-13 12:49:00-04:00,NVDA
931871.0,"Canaccord Says Nvidia Chip in New MacBook Lineup is Nice Win for Company, Demand Continues to Outstrip Supply for Nvidia Chips",2012-06-11 14:51:00-04:00,NVDA
931872.0,Apple's Next-Gen MacBook Pro Might Change the World of Portable Computing,2012-06-11 14:20:00-04:00,NVDA
931873.0,Apple's Next Macbook Pro Will Feature an Nvidia Graphics Card,2012-06-11 13:36:00-04:00,NVDA
931874.0,Nvidia Spiking on Chip Inclusion in MacBook Pro,2012-06-11 13:24:00-04:00,NVDA
931875.0,Apple: MacBook Pros Using A New Generation Nvidia GeForce GT 650m Graphics,2012-06-11 13:23:00-04:00,NVDA
931876.0,New Nvidia Chip to Appear in New Apple Macbook Pro,2012-06-11 13:23:00-04:00,NVDA
931877.0,"UBS Upgrades Nvidia from Neutral to Buy, Maintains PT at $15.5",2012-06-11 12:30:00-04:00,NVDA
931878.0,"Nvidia Spiking on Chatter of Apple Product Inclusion, Nvidia Spokesperson Says Only Apple Would be Able to Make that Announcement",2012-06-11 12:28:00-04:00,NVDA
931879.0,Nvidia Spiking on Chatter of Apple Product Inclusion,2012-06-11 12:22:00-04:00,NVDA
931880.0,New Mac Pros and MacBooks About to be Unveiled,2012-06-11 08:12:00-04:00,NVDA
931881.0,Benzinga's Top Upgrades,2012-06-11 07:37:00-04:00,NVDA
931882.0,UPDATE: FBR Capital Markets Cuts PT to $18 on NVIDIA Corporation on Weakening PC Checks  ,2012-06-07 11:38:00-04:00,NVDA
931883.0,"FBR Capital Markets Lowers PT on NVIDIA from $20 to $18, Maintains Outperform",2012-06-07 08:12:00-04:00,NVDA
931884.0,Can Sony and LL Cool J Compete with Apple?,2012-06-04 12:21:00-04:00,NVDA
931885.0,"Benzinga's Initiation Summary for May 31, 2012",2012-05-31 12:42:00-04:00,NVDA
931886.0,UPDATE: Morgan Stanley Initiates Coverage on NVIDIA,2012-05-31 08:56:00-04:00,NVDA
931887.0,Morgan Stanley Initiates Coverage on Nvidia at Equal-weight,2012-05-31 06:54:00-04:00,NVDA
931888.0,"Benzinga's M&A Chatter for Tuesday May 29, 2012",2012-05-29 16:44:00-04:00,NVDA
931889.0,Nvidia Spokesperson Would Not Comment on Note from Nomura Saying the Company is a Possible Takeover Target of Intel,2012-05-29 11:23:00-04:00,NVDA
931890.0,"Barron's Recap (5/26/12): The Top 50 Annuities, and Tech Firms Hoard Cash",2012-05-27 08:05:00-04:00,NVDA
931891.0,Today's Movers and Shakers,2012-05-25 14:56:00-04:00,NVDA
931892.0,MacBook Retina Displays to Raise Consumer Price by $300?,2012-05-21 07:55:00-04:00,NVDA
931893.0,"UPDATE: NVIDIA Introduces World's First Virtualized GPU, Accelerating Graphics for Cloud Computing  ",2012-05-15 14:40:00-04:00,NVDA
931894.0,Nvidia Announces Graphics Chip for Cloud Computing,2012-05-15 14:34:00-04:00,NVDA
931895.0,New MacBook Pros Will Have Nvidia Graphics -The Verge,2012-05-14 21:09:00-04:00,NVDA
931896.0,"Salman Partners Maintains Nvidia at Buy, Lowers PT from $18.75 to $16.75",2012-05-14 11:28:00-04:00,NVDA
931897.0,NVIDIA and Intellectual Ventures Partner to Acquire Portfolio,2012-05-14 09:02:00-04:00,NVDA
931898.0,UPDATE: Jefferies Cuts PT to $15 on NVIDIA Corporation; 28nm Capacity Constrainta   ,2012-05-14 07:42:00-04:00,NVDA
931899.0,"Jefferies & Company Maintains Nvidia at Hold, Lowers PT from $16 to $15",2012-05-14 06:20:00-04:00,NVDA
931900.0,Stocks To Watch For May 14,2012-05-14 02:17:00-04:00,NVDA
931901.0,Nvidia Jumps 7% After Q1 Results ,2012-05-11 14:30:00-04:00,NVDA
931902.0,NVIDIA Up 8.5% on Strong Q1 Earnings ,2012-05-11 11:27:00-04:00,NVDA
